PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CA Clin,E
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201206,1208.00,0.00,0.00,1208.00,66198.01,0.00,0.00,198376.49,0.00,0.00,195920.65,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201207,878.00,0.00,0.00,878.00,48110.26,0.00,0.00,144194.74,0.00,0.00,142409.07,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201208,988.00,0.00,0.00,988.00,54134.21,0.00,0.00,162269.76,0.00,0.00,160259.71,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201209,1155.00,0.00,0.00,1155.00,63287.25,0.00,0.00,189690.25,0.00,0.00,187340.98,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201210,990.00,0.00,0.00,990.00,54247.35,0.00,0.00,162588.55,0.00,0.00,160575.10,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201211,933.00,0.00,0.00,933.00,51126.21,0.00,0.00,153221.42,0.00,0.00,151324.30,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201212,989.00,0.00,0.00,989.00,54190.78,0.00,0.00,162429.16,0.00,0.00,160417.41,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201301,1100.00,0.00,0.00,1100.00,61822.80,0.00,0.00,189596.78,0.00,0.00,186457.15,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201302,989.00,0.00,0.00,989.00,55578.42,0.00,0.00,170480.80,0.00,0.00,167656.38,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201203,1056.00,0.00,1056.00,1056.00,59737.92,59737.92,0.00,168323.28,168323.28,0.00,166523.50,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201204,999.00,0.00,0.00,999.00,56513.43,0.00,0.00,159237.65,0.00,0.00,157535.02,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201205,999.00,0.00,0.00,999.00,56513.43,0.00,0.00,159237.65,0.00,0.00,157535.02,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201206,1218.00,0.00,0.00,1218.00,68902.26,0.00,0.00,194145.60,0.00,0.00,192069.72,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201207,887.00,0.00,0.00,887.00,50177.59,0.00,0.00,141385.18,0.00,0.00,139873.43,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201208,999.00,0.00,0.00,999.00,56513.43,0.00,0.00,159237.65,0.00,0.00,157535.02,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201209,1168.00,0.00,0.00,1168.00,66073.76,0.00,0.00,186175.75,0.00,0.00,184185.09,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201210,999.00,0.00,0.00,999.00,56513.43,0.00,0.00,159237.65,0.00,0.00,157535.02,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201211,943.00,0.00,0.00,943.00,53345.51,0.00,0.00,150311.42,0.00,0.00,148704.23,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201212,999.00,0.00,0.00,999.00,56513.43,0.00,0.00,159237.65,0.00,0.00,157535.02,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201301,1112.00,0.00,0.00,1112.00,64518.24,0.00,0.00,186160.83,0.00,0.00,183536.96,0006,0006,L
LRIP10,10PLEHHX,AV IPT - Sustaining Engineering Support,All up,C,HHX,L10PLEHHX,HHX,,201302,999.00,0.00,0.00,999.00,57961.98,0.00,0.00,167243.41,0.00,0.00,164886.18,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201203,845.00,0.00,845.00,845.00,41083.90,41083.90,0.00,152987.91,152987.91,0.00,150300.66,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201204,800.00,0.00,0.00,800.00,38896.00,0.00,0.00,144840.63,0.00,0.00,142296.49,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201205,800.00,0.00,0.00,800.00,38896.00,0.00,0.00,144840.63,0.00,0.00,142296.49,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201206,975.00,0.00,0.00,975.00,47404.50,0.00,0.00,176524.51,0.00,0.00,173423.84,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201207,1037.00,0.00,0.00,1037.00,50418.94,0.00,0.00,187749.66,0.00,0.00,184451.82,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201208,1168.00,0.00,0.00,1168.00,56788.16,0.00,0.00,211467.32,0.00,0.00,207752.87,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201209,1365.00,0.00,0.00,1365.00,66366.30,0.00,0.00,247134.32,0.00,0.00,242793.38,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201210,1168.00,0.00,0.00,1168.00,56788.16,0.00,0.00,211467.32,0.00,0.00,207752.87,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201211,1102.00,0.00,0.00,1102.00,53579.24,0.00,0.00,199517.96,0.00,0.00,196013.41,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201212,1168.00,0.00,0.00,1168.00,56788.16,0.00,0.00,211467.32,0.00,0.00,207752.87,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201301,1300.00,0.00,0.00,1300.00,64818.00,0.00,0.00,246525.27,0.00,0.00,240570.82,0006,0006,L
LRIP10,10PMEHHX,ME Palmdale Liaison/Project Support,All up,C,HHX,L10PMEHHX,HHX,,201302,1168.00,0.00,0.00,1168.00,58236.48,0.00,0.00,221493.47,0.00,0.00,216143.63,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201203,179.00,0.00,179.00,179.00,8702.98,8702.98,0.00,32408.09,32408.09,0.00,31838.84,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201204,169.00,0.00,0.00,169.00,8216.78,0.00,0.00,30597.58,0.00,0.00,30060.13,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201205,169.00,0.00,0.00,169.00,8216.78,0.00,0.00,30597.58,0.00,0.00,30060.13,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201206,209.00,0.00,0.00,209.00,10161.58,0.00,0.00,37839.61,0.00,0.00,37174.96,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201207,150.00,0.00,0.00,150.00,7293.00,0.00,0.00,27157.62,0.00,0.00,26680.59,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201208,169.00,0.00,0.00,169.00,8216.78,0.00,0.00,30597.58,0.00,0.00,30060.13,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201209,198.00,0.00,0.00,198.00,9626.76,0.00,0.00,35848.06,0.00,0.00,35218.38,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201210,169.00,0.00,0.00,169.00,8216.78,0.00,0.00,30597.58,0.00,0.00,30060.13,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201211,160.00,0.00,0.00,160.00,7779.20,0.00,0.00,28968.13,0.00,0.00,28459.30,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201212,169.00,0.00,0.00,169.00,8216.78,0.00,0.00,30597.58,0.00,0.00,30060.13,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201301,188.00,0.00,0.00,188.00,9373.68,0.00,0.00,35651.35,0.00,0.00,34790.24,0006,0006,L
LRIP10,10PMSHHX,Master Scheduling,All up,C,HHX,L10PMSHHX,HHX,,201302,169.00,0.00,0.00,169.00,8426.34,0.00,0.00,32048.28,0.00,0.00,31274.21,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201203,406.29,0.00,406.29,406.29,22983.83,22983.83,0.00,64761.43,64761.43,0.00,64068.97,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201204,420.89,0.00,0.00,420.89,23809.75,0.00,0.00,67088.62,0.00,0.00,66371.28,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201205,435.48,0.00,0.00,435.48,24635.10,0.00,0.00,69414.23,0.00,0.00,68672.02,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201206,450.08,0.00,0.00,450.08,25461.03,0.00,0.00,71741.42,0.00,0.00,70974.34,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201207,464.68,0.00,0.00,464.68,26286.95,0.00,0.00,74068.62,0.00,0.00,73276.65,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201208,479.27,0.00,0.00,479.27,27112.30,0.00,0.00,76394.22,0.00,0.00,75577.39,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201209,493.87,0.00,0.00,493.87,27938.23,0.00,0.00,78721.42,0.00,0.00,77879.70,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201210,508.47,0.00,0.00,508.47,28764.15,0.00,0.00,81048.62,0.00,0.00,80182.01,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201211,523.07,0.00,0.00,523.07,29590.07,0.00,0.00,83375.81,0.00,0.00,82484.33,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201212,537.66,0.00,0.00,537.66,30415.43,0.00,0.00,85701.42,0.00,0.00,84785.06,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201301,552.26,0.00,0.00,552.26,32042.13,0.00,0.00,92454.30,0.00,0.00,91151.19,0006,0006,L
LRIP10,10PMTH00,AV IPT - Program Management,All up,C,H00,L10PMTH00,H00,,201302,566.86,0.00,0.00,566.86,32889.22,0.00,0.00,94898.50,0.00,0.00,93560.94,0006,0006,L
,,,,,,,,,,,,,,,,,,,,,,,
